   39193,         3,     19.831962,      9.615804,     34.052125,      2.512876,
   40461,         1,      6.292794,     25.730732,     34.052125,      4.151152,
   40463,         2,      6.197447,     25.030083,     34.052125,      3.396503,
   40465,         3,      6.721852,     24.601909,     33.848001,      1.780878,
   40493,         3,      7.246256,     24.173734,     33.643877,      2.701565,
   40495,         1,      7.818334,     24.095884,     34.052125,      2.474269,
   40497,         1,      7.722987,     23.395235,     34.052125,      4.558405,
   40498,         1,      8.342738,     23.667710,     33.848001,      2.868486,
   40499,         1,      8.247392,     22.967061,     33.848001,      1.759178,
   40535,         1,      8.867143,     23.239535,     33.643877,      2.384014,
   40537,         1,      8.771796,     22.538886,     33.643877,      1.791870,
   40539,         3,      9.343874,     22.461037,     34.052125,      2.512876,
   40587,         2,     10.392683,     21.604688,     33.643877,      2.612267,
   40591,         3,     10.869414,     20.826189,     34.052125,      5.701312,
   40651,         3,     12.394954,     19.191341,     34.052125,      1.912115,
   40655,         3,     12.824012,     18.062518,     33.848001,      2.198246,
   40719,         2,     13.920494,     17.556493,     34.052125,      2.343574,
   40721,         1,     13.825148,     16.855844,     34.052125,      5.336915,
   40723,         3,     14.349552,     16.427670,     33.848001,      4.793045,
   40799,         3,     15.970439,     15.493471,     33.848001,      1.981892,
   40976,         2,     18.497115,     12.651950,     34.052125,      4.347911,
   41074,         2,     19.545924,     11.795601,     33.643877,      2.213400,
   41076,         2,     19.450577,     11.094952,     33.643877,      2.884542,
   42132,         3,      5.482350,     28.338704,     33.848001,      1.981892,
   42177,         2,      8.009026,     25.497182,     34.052125,      4.347911,
   42209,         2,      9.057835,     24.640834,     33.643877,      2.213400,
   42211,         2,      8.962489,     23.940185,     33.643877,      2.884542,
   42216,         1,     10.058971,     23.434160,     33.848001,      4.934089,
   42217,         2,      9.963625,     22.733511,     33.848001,      4.801726,
   42259,         2,     10.964760,     21.526838,     34.052125,      4.175515,
   42372,         1,     14.111187,     18.957791,     34.052125,      3.191511,
   42374,         2,     14.015841,     18.257142,     34.052125,      2.113279,
   42376,         3,     14.540245,     17.828968,     33.848001,      4.462069,
   42442,         1,     15.636727,     17.322944,     34.052125,      7.464698,
   42444,         2,     15.541381,     16.622294,     34.052125,      6.913296,
   42445,         1,     16.161131,     16.894769,     33.848001,      3.194641,
   42516,         3,     16.685536,     16.466595,     33.643877,      4.812225,
   42523,         3,     17.686672,     15.259921,     33.848001,      2.202367,
   42606,         1,     18.687807,     14.053248,     34.052125,      2.164785,
   43565,         2,      5.053292,     29.467527,     34.052125,      6.913296,
   43566,         1,      5.673043,     29.740002,     33.848001,      3.194641,
   43571,         3,      6.197447,     29.311827,     33.643877,      4.812225,
   43578,         3,      7.198583,     28.105154,     33.848001,      2.202367,
   43595,         1,      8.199719,     26.898481,     34.052125,      2.164785,
   43626,         3,      9.629913,     24.562984,     34.052125,      1.791155,
   43628,         3,     10.154317,     24.134809,     33.848001,      5.261920,
   43662,         1,     11.250799,     23.628785,     34.052125,      1.986617,
   43666,         3,     11.679857,     22.499961,     33.848001,      2.054221,
   43704,         3,     12.299608,     22.772436,     33.643877,      2.308454,
   43708,         3,     12.776339,     21.993937,     34.052125,      2.537419,
   43824,         2,     15.827419,     18.724242,     34.052125,     10.411069,
   43826,         3,     15.732073,     18.023593,     34.052125,      2.458273,
   43828,         2,     16.256478,     17.595418,     33.848001,      2.441241,
   43891,         2,     16.876228,     17.867893,     33.643877,      3.941312,
   43897,         3,     17.257613,     16.388745,     34.052125,     10.659896,
   43898,         2,     17.877364,     16.661219,     33.848001,      7.049888,
   43899,         2,     17.782018,     15.960570,     33.848001,      3.008278,
   43975,         1,     18.878500,     15.454546,     34.052125,      6.643657,
   43977,         3,     18.783154,     14.753897,     34.052125,      3.271976,
   44760,         3,      6.769525,     29.233977,     34.052125,     10.659896,
   44761,         2,      7.389276,     29.506452,     33.848001,      7.049888,
   44762,         2,      7.293929,     28.805803,     33.848001,      3.008278,
