     9.450    28.252    34.075   2  2
     9.451    27.552    34.074   2  2
    14.727    24.021    34.083   2  2
    14.723    23.321    34.085   2  2
    16.378    22.244    34.083   2  2
    16.380    21.542    34.081   2  2
    22.545    16.476    33.773   2  2
    23.596    16.093    33.887   2  2
    23.412    15.414    33.800   2  2
    24.060    15.665    33.617   2  2
    23.935    14.985    33.608   2  2
    24.478    15.094    33.982   2  2
    24.440    14.358    34.004   2  2
    25.008    14.726    33.784   2  2
    24.898    13.850    33.880   2  2
    25.502    14.196    33.689   2  2
    32.856     7.388    34.077   2  2
     4.623    33.893    33.423   2  2
     4.972    33.233    33.849   2  2
     5.572    32.851    33.645   2  2
     6.237    33.166    33.431   2  2
     9.450    29.652    34.077   2  2
     9.450    28.952    34.076   2  2
    14.735    25.422    34.078   2  2
    14.731    24.722    34.081   2  2
    16.466    24.231    33.425   2  2
    16.372    23.647    34.086   2  2
    16.375    22.945    34.085   2  2
    23.346    18.034    34.084   2  2
    23.678    16.793    33.962   2  2
    24.733    16.005    33.392   2  2
    25.145    15.457    33.794   2  2
    25.397    16.311    33.245   2  2
    25.638    14.924    33.613   2  2
    27.227    14.193    33.660   2  2
    32.849     8.784    34.081   2  2
    32.853     8.086    34.079   2  2
    38.133     4.556    34.083   2  2
     5.979    35.288    33.018   2  2
     5.806    34.222    33.615   2  2
     6.313    33.864    33.418   2  2
     7.393    33.434    33.618   2  2
     7.322    32.747    33.628   2  2
     9.589    31.607    33.423   2  2
     9.451    31.054    34.080   2  2
     9.450    30.353    34.078   2  2
    14.739    26.122    34.075   2  2
    16.478    25.658    33.424   2  2
    16.472    24.945    33.424   2  2
    23.386    19.407    34.075   2  2
    23.376    18.716    34.077   2  2
    23.947    18.945    33.839   2  2
    23.930    18.230    33.844   2  2
    25.158    16.960    34.053   2  2
    26.662    16.632    33.353   2  2
    26.540    15.919    33.339   2  2
    26.501    16.279    32.780   2  2
    27.015    15.497    33.218   2  2
    27.617    15.868    33.001   2  2
    28.626    14.755    33.252   2  2
    29.121    14.396    32.985   2  2
    32.975    10.762    33.424   2  2
    32.968    10.047    33.424   2  2
    32.846     9.482    34.084   2  2
    38.140     5.958    34.078   2  2
    38.136     5.257    34.081   2  2
    39.781    80.636    34.084   2  2
     7.194    35.616    33.302   2  2
     7.038    34.897    33.232   2  2
     7.486    34.124    33.564   2  2
     8.004    34.193    33.974   2  2
     7.963    33.480    34.003   2  2
     8.563    33.824    33.788   2  2
     8.478    33.096    33.825   2  2
     9.103    33.420    33.637   2  2
     9.643    33.019    33.438   2  2
     9.603    32.314    33.433   2  2
    16.484    26.370    33.424   2  2
    23.393    20.103    34.073   2  2
    23.962    20.370    33.838   2  2
    23.955    19.658    33.838   2  2
    27.367    16.588    33.954   2  2
    28.370    16.613    33.462   2  2
    28.715    15.503    33.281   2  2
    29.216    15.101    32.978   2  2
    29.796    15.173    33.346   2  2
    29.622    14.459    33.429   2  2
    29.546    14.115    34.063   2  2
    30.209    14.366    33.819   2  2
    30.749    14.001    33.614   2  2
    32.995    12.184    33.427   2  2
    32.984    11.475    33.425   2  2
    38.144     6.658    34.076   2  2
    39.879     6.185    33.424   2  2
    39.873     5.470    33.425   2  2
    39.778     4.891    34.086   2  2
     7.440    36.774    33.872   2  2
     7.943    36.242    33.666   2  2
     7.733    35.525    33.734   2  2
     8.800    35.198    33.885   2  2
     8.259    35.159    33.435   2  2
     9.123    34.585    34.180   2  2
     9.282    34.812    33.564   2  2
     9.171    34.130    33.593   2  2
     9.690    34.181    33.990   2  2
    10.740    33.308    33.689   2  2
    16.968    27.551    33.869   2  2
    16.968    26.849    33.869   2  2
    23.967    21.081    33.838   2  2
    29.094    16.605    33.799   2  2
    30.339    15.138    33.782   2  2
    29.918    16.189    32.753   2  2
    30.925    15.453    33.590   2  2
    30.836    14.710    33.619   2  2
    31.403    14.745    33.997   2  2
    31.909    14.358    33.821   2  2
    33.459    12.666    33.873   2  2
    39.891     7.611    33.423   2  2
    39.885     6.899    33.423   2  2
     7.482    38.161    33.873   2  2
     7.470    37.464    33.874   2  2
     8.034    37.696    33.634   2  2
    10.713    35.344    33.342   2  2
    10.880    34.041    33.593   2  2
    11.622    34.318    33.367   2  2
    16.971    28.956    33.868   2  2
    16.969    28.253    33.868   2  2
    30.284    17.019    34.129   2  2
    30.840    17.305    33.901   2  2
    30.708    16.869    33.310   2  2
    30.966    16.176    33.534   2  2
    31.468    15.460    33.976   2  2
    32.067    15.846    33.787   2  2
    32.005    15.092    33.791   2  2
    32.230    16.017    33.160   2  2
    32.608    15.365    33.586   2  2
    32.542    14.678    33.633   2  2
    33.073    14.300    33.402   2  2
    33.456    13.364    33.884   2  2
    33.707    14.576    33.261   2  2
    33.624    13.869    33.231   2  2
    40.375     8.094    33.868   2  2
     8.056    39.130    33.636   2  2
     8.047    38.415    33.635   2  2
    10.894    35.727    33.948   2  2
    11.355    35.363    33.679   2  2
    11.804    35.036    33.334   2  2
    12.467    35.298    33.384   2  2
    12.887    34.945    33.024   2  2
    12.688    33.906    33.643   2  2
    13.205    33.574    33.408   2  2
    14.272    33.134    33.631   2  2
    16.980    30.366    33.866   2  2
    16.974    29.660    33.867   2  2
    30.886    18.708    33.874   2  2
    30.871    18.009    33.876   2  2
    31.437    18.253    33.635   2  2
    31.397    17.542    33.633   2  2
    32.009    17.314    34.033   2  2
    32.560    16.978    33.929   2  2
    32.386    16.677    33.274   2  2
    33.345    15.656    33.390   2  2
    33.986    15.931    33.162   2  2
    33.863    15.261    33.168   2  2
    34.967    14.879    33.349   2  2
    34.605    13.960    34.086   2  2
    35.268    14.111    33.840   2  2
    40.378     9.500    33.866   2  2
    40.376     8.796    33.867   2  2
     8.065    39.843    33.637   2  2
    13.952    34.593    33.212   2  2
    14.402    33.820    33.620   2  2
    14.979    33.849    33.997   2  2
    15.456    33.445    33.818   2  2
    15.991    33.060    33.625   2  2
    16.560    32.701    33.438   2  2
    16.540    32.009    33.424   2  2
    16.989    31.078    33.864   2  2
    24.564    25.644    33.628   2  2
    24.559    24.928    33.629   2  2
    30.900    20.109    33.872   2  2
    30.894    19.408    33.873   2  2
    31.453    18.965    33.637   2  2
    34.764    16.616    33.686   2  2
    35.663    15.550    33.862   2  2
    36.139    15.133    33.612   2  2
    36.040    14.422    33.643   2  2
    36.366    13.789    34.049   2  2
    37.118    14.041    33.818   2  2
    37.659    13.667    33.625   2  2
    39.925    11.842    33.417   2  2
    40.387    10.912    33.863   2  2
    40.381    10.205    33.864   2  2
     6.924    42.779    34.083   2  2
     6.920    42.078    34.085   2  2
     8.578    41.012    34.080   2  2
     8.581    40.311    34.078   2  2
    14.339    35.738    33.864   2  2
    14.864    36.091    33.670   2  2
    15.309    35.595    33.582   2  2
    15.299    35.189    34.218   2  2
    15.738    34.872    33.834   2  2
    15.590    34.172    33.789   2  2
    16.244    34.438    33.632   2  2
    16.094    33.741    33.643   2  2
    16.651    33.817    34.004   2  2
    24.575    27.071    33.629   2  2
    24.570    26.358    33.628   2  2
    31.989    20.138    34.079   2  2
    31.991    19.435    34.078   2  2
    36.467    16.518    33.784   2  2
    36.915    16.202    33.415   2  2
    36.706    15.153    34.001   2  2
    37.319    15.471    33.780   2  2
    37.218    14.750    33.789   2  2
    37.394    15.804    33.187   2  2
    37.846    15.074    33.598   2  2
    37.746    14.361    33.624   2  2
    38.313    14.374    34.011   2  2
    38.819    13.979    33.829   2  2
    39.372    13.600    33.627   2  2
    39.944    13.234    33.442   2  2
    39.931    12.537    33.419   2  2
    47.969     6.185    33.630   2  2
    47.964     5.468    33.630   2  2
     6.931    44.181    34.078   2  2
     6.927    43.480    34.081   2  2
     8.572    42.413    34.084   2  2
     8.575    41.713    34.082   2  2
    15.549    36.803    34.086   2  2
    16.056    36.284    33.863   2  2
    15.884    35.564    33.962   2  2
    16.376    35.135    33.692   2  2
    17.008    35.460    33.400   2  2
    17.527    35.074    33.233   2  2
    17.999    34.278    33.641   2  2
    17.797    33.555    33.672   2  2
    25.056    27.552    34.074   2  2
    30.328    23.321    34.085   2  2
    31.984    21.542    34.081   2  2
    31.987    20.840    34.080   2  2
    38.149    16.476    33.773   2  2
    38.406    15.083    33.992   2  2
    39.016    15.414    33.800   2  2
    38.923    14.700    33.791   2  2
    39.540    14.985    33.608   2  2
    39.452    14.284    33.660   2  2
    40.045    14.358    34.004   2  2
    40.502    13.850    33.880   2  2
    47.975     6.901    33.630   2  2
     6.935    44.881    34.076   2  2
     8.670    44.408    33.424   2  2
     8.664    43.693    33.425   2  2
     8.569    43.114    34.086   2  2
    15.581    38.176    34.075   2  2
    15.571    37.486    34.078   2  2
    16.139    37.712    33.835   2  2
    16.122    36.998    33.840   2  2
    18.130    35.014    33.613   2  2
    19.708    34.288    33.552   2  2
    19.621    33.545    33.639   2  2
    20.228    33.893    33.423   2  2
    20.105    33.184    33.399   2  2
    19.919    32.953    34.067   2  2
    20.577    33.233    33.849   2  2
    21.177    32.851    33.645   2  2
    25.054    28.952    34.076   2  2
    25.055    28.252    34.075   2  2
    30.335    24.722    34.081   2  2
    30.332    24.021    34.083   2  2
    31.979    22.945    34.085   2  2
    31.982    22.244    34.083   2  2
    39.283    16.793    33.962   2  2
    39.200    16.093    33.887   2  2
    39.665    15.665    33.617   2  2
    40.338    16.005    33.392   2  2
    40.082    15.094    33.982   2  2
    40.749    15.457    33.794   2  2
    40.612    14.726    33.784   2  2
    41.242    14.924    33.613   2  2
    41.107    14.196    33.689   2  2
    48.457     8.086    34.079   2  2
    48.460     7.388    34.077   2  2
     8.682    45.834    33.423   2  2
     8.676    45.122    33.423   2  2
    15.587    38.871    34.073   2  2
    16.155    39.136    33.837   2  2
    16.148    38.425    33.836   2  2
    18.921    35.728    34.089   2  2
    20.021    35.669    33.769   2  2
    19.864    34.966    33.618   2  2
    21.410    34.222    33.615   2  2
    21.918    33.864    33.418   2  2
    21.841    33.166    33.431   2  2
    22.926    32.747    33.628   2  2
    25.055    30.353    34.078   2  2
    25.054    29.652    34.077   2  2
    30.344    26.122    34.075   2  2
    30.339    25.422    34.078   2  2
    32.076    24.945    33.424   2  2
    32.070    24.231    33.425   2  2
    31.976    23.647    34.086   2  2
    38.980    18.716    34.077   2  2
    38.950    18.034    34.084   2  2
    39.534    18.230    33.844   2  2
    40.763    16.960    34.053   2  2
    41.001    16.311    33.245   2  2
    42.144    15.919    33.339   2  2
    42.106    16.279    32.780   2  2
    42.620    15.497    33.218   2  2
    42.831    14.193    33.660   2  2
    48.572    10.047    33.424   2  2
    48.451     9.482    34.084   2  2
    48.454     8.784    34.081   2  2
     9.166    46.317    33.868   2  2
    16.161    39.846    33.837   2  2
    21.584    35.288    33.018   2  2
    22.643    34.897    33.232   2  2
    23.091    34.124    33.564   2  2
    22.998    33.434    33.618   2  2
    23.567    33.480    34.003   2  2
    24.082    33.096    33.825   2  2
    25.208    32.314    33.433   2  2
    25.193    31.607    33.423   2  2
    25.056    31.054    34.080   2  2
    32.088    26.370    33.424   2  2
    32.082    25.658    33.424   2  2
    38.997    20.103    34.073   2  2
    38.990    19.407    34.075   2  2
    39.560    19.658    33.838   2  2
    39.552    18.945    33.839   2  2
    42.266    16.632    33.353   2  2
    42.972    16.588    33.954   2  2
    43.221    15.868    33.001   2  2
    44.319    15.503    33.281   2  2
    44.231    14.755    33.252   2  2
    44.821    15.101    32.978   2  2
    44.725    14.396    32.985   2  2
    45.226    14.459    33.429   2  2
    45.150    14.115    34.063   2  2
    48.589    11.475    33.425   2  2
    48.580    10.762    33.424   2  2
    50.872    52.334    33.840   2  2
     9.169    47.723    33.866   2  2
     9.167    47.019    33.867   2  2
    22.799    35.616    33.302   2  2
    23.337    35.525    33.734   2  2
    23.864    35.159    33.435   2  2
    23.609    34.193    33.974   2  2
    24.168    33.824    33.788   2  2
    24.776    34.130    33.593   2  2
    24.707    33.420    33.637   2  2
    25.248    33.019    33.438   2  2
    32.572    26.849    33.869   2  2
    39.572    21.081    33.838   2  2
    39.566    20.370    33.838   2  2
    43.975    16.613    33.462   2  2
    44.698    16.605    33.799   2  2
    45.400    15.173    33.346   2  2
    45.943    15.138    33.782   2  2
    45.814    14.366    33.819   2  2
    45.522    16.189    32.753   2  2
    46.440    14.710    33.619   2  2
    46.354    14.001    33.614   2  2
    48.599    12.184    33.427   2  2
     4.454    53.773    33.862   2  2
     4.930    53.356    33.612   2  2
     4.831    52.645    33.643   2  2
     5.157    52.012    34.049   2  2
     5.909    52.264    33.818   2  2
     6.450    51.890    33.625   2  2
     8.716    50.065    33.417   2  2
     9.178    49.135    33.863   2  2
     9.172    48.428    33.864   2  2
    23.074    37.464    33.874   2  2
    23.045    36.774    33.872   2  2
    23.548    36.242    33.666   2  2
    24.405    35.198    33.885   2  2
    24.727    34.585    34.180   2  2
    24.886    34.812    33.564   2  2
    25.294    34.181    33.990   2  2
    26.485    34.041    33.593   2  2
    26.345    33.308    33.689   2  2
    32.573    28.253    33.868   2  2
    32.572    27.551    33.869   2  2
    45.889    17.019    34.129   2  2
    46.313    16.869    33.310   2  2
    46.571    16.176    33.534   2  2
    46.529    15.453    33.590   2  2
    47.073    15.460    33.976   2  2
    47.007    14.745    33.997   2  2
    47.609    15.092    33.791   2  2
    47.514    14.358    33.821   2  2
    48.147    14.678    33.633   2  2
    48.678    14.300    33.402   2  2
    49.061    13.364    33.884   2  2
    49.064    12.666    33.873   2  2
    49.229    13.869    33.231   2  2
     5.258    54.741    33.784   2  2
     5.706    54.425    33.415   2  2
     5.497    53.376    34.001   2  2
     6.110    53.694    33.780   2  2
     6.009    52.973    33.789   2  2
     6.185    54.028    33.187   2  2
     6.637    53.297    33.598   2  2
     6.537    52.584    33.624   2  2
     7.104    52.597    34.011   2  2
     7.610    52.202    33.829   2  2
     8.163    51.823    33.627   2  2
     8.735    51.457    33.442   2  2
     8.722    50.761    33.419   2  2
    16.760    44.408    33.630   2  2
    16.755    43.691    33.630   2  2
    23.087    38.161    33.873   2  2
    23.651    38.415    33.635   2  2
    23.639    37.696    33.634   2  2
    26.499    35.727    33.948   2  2
    26.318    35.344    33.342   2  2
    26.959    35.363    33.679   2  2
    27.408    35.036    33.334   2  2
    27.227    34.318    33.367   2  2
    28.293    33.906    33.643   2  2
    28.810    33.574    33.408   2  2
    32.579    29.660    33.867   2  2
    32.575    28.956    33.868   2  2
    46.476    18.009    33.876   2  2
    46.444    17.305    33.901   2  2
    47.001    17.542    33.633   2  2
    47.672    15.846    33.787   2  2
    47.990    16.677    33.274   2  2
    47.834    16.017    33.160   2  2
    48.213    15.365    33.586   2  2
    48.950    15.656    33.390   2  2
    49.467    15.261    33.168   2  2
    49.311    14.576    33.261   2  2
    50.209    13.960    34.086   2  2
     6.941    54.699    33.773   2  2
     7.197    53.306    33.992   2  2
     7.807    53.637    33.800   2  2
     7.714    52.923    33.791   2  2
     8.331    53.208    33.608   2  2
     8.243    52.507    33.660   2  2
     8.836    52.581    34.004   2  2
     9.293    52.073    33.880   2  2
    16.766    45.124    33.630   2  2
    23.669    39.843    33.637   2  2
    23.661    39.130    33.636   2  2
    28.072    35.298    33.384   2  2
    28.491    34.945    33.024   2  2
    29.556    34.593    33.212   2  2
    30.006    33.820    33.620   2  2
    29.876    33.134    33.631   2  2
    32.144    32.009    33.424   2  2
    32.593    31.078    33.864   2  2
    32.585    30.366    33.866   2  2
    40.164    24.928    33.629   2  2
    46.498    19.408    33.873   2  2
    46.490    18.708    33.874   2  2
    47.057    18.965    33.637   2  2
    47.041    18.253    33.635   2  2
    47.613    17.314    34.033   2  2
    48.164    16.978    33.929   2  2
    49.591    15.931    33.162   2  2
    50.571    14.879    33.349   2  2
     8.074    55.016    33.962   2  2
     7.991    54.316    33.887   2  2
     8.456    53.888    33.617   2  2
     9.129    54.228    33.392   2  2
     8.873    53.318    33.982   2  2
     9.540    53.680    33.794   2  2
     9.403    52.949    33.784   2  2
    10.033    53.147    33.613   2  2
     9.898    52.419    33.689   2  2
    17.248    46.309    34.079   2  2
    17.251    45.611    34.077   2  2
    22.525    42.078    34.085   2  2
    24.185    40.311    34.078   2  2
    29.944    35.738    33.864   2  2
    30.583    33.849    33.997   2  2
    31.194    34.172    33.789   2  2
    31.061    33.445    33.818   2  2
    31.699    33.741    33.643   2  2
    31.595    33.060    33.625   2  2
    32.164    32.701    33.438   2  2
    40.174    26.358    33.628   2  2
    40.169    25.644    33.628   2  2
    46.505    20.109    33.872   2  2
    47.595    19.435    34.078   2  2
    50.368    16.616    33.686   2  2
     7.771    56.939    34.077   2  2
     7.741    56.257    34.084   2  2
     8.325    56.453    33.844   2  2
     9.554    55.183    34.053   2  2
     9.792    54.534    33.245   2  2
    10.936    54.142    33.339   2  2
    10.897    54.502    32.780   2  2
    11.411    53.720    33.218   2  2
    11.623    52.416    33.660   2  2
    17.363    48.270    33.424   2  2
    17.242    47.705    34.084   2  2
    17.245    47.007    34.081   2  2
    22.532    43.480    34.081   2  2
    22.528    42.779    34.083   2  2
    24.180    41.713    34.082   2  2
    24.183    41.012    34.080   2  2
    30.468    36.091    33.670   2  2
    30.913    35.595    33.582   2  2
    30.903    35.189    34.218   2  2
    31.488    35.564    33.962   2  2
    31.343    34.872    33.834   2  2
    31.981    35.135    33.692   2  2
    31.849    34.438    33.632   2  2
    32.256    33.817    34.004   2  2
    33.402    33.555    33.672   2  2
    40.179    27.071    33.629   2  2
    47.591    20.840    34.080   2  2
    47.593    20.138    34.079   2  2
     7.788    58.326    34.073   2  2
     7.781    57.630    34.075   2  2
     8.351    57.881    33.838   2  2
     8.343    57.168    33.839   2  2
    11.057    54.855    33.353   2  2
    11.763    54.811    33.954   2  2
    12.012    54.091    33.001   2  2
    13.110    53.726    33.281   2  2
    13.022    52.978    33.252   2  2
    13.612    53.324    32.978   2  2
    13.516    52.619    32.985   2  2
    14.017    52.682    33.429   2  2
    13.941    52.338    34.063   2  2
    17.380    49.698    33.425   2  2
    17.371    48.985    33.424   2  2
    22.539    44.881    34.076   2  2
    22.535    44.181    34.078   2  2
    24.269    43.693    33.425   2  2
    24.173    43.114    34.086   2  2
    24.177    42.413    34.084   2  2
    31.176    37.486    34.078   2  2
    31.154    36.803    34.086   2  2
    31.727    36.998    33.840   2  2
    31.661    36.284    33.863   2  2
    32.613    35.460    33.400   2  2
    33.131    35.074    33.233   2  2
    33.734    35.014    33.613   2  2
    33.603    34.278    33.641   2  2
    35.226    33.545    33.639   2  2
    35.709    33.184    33.399   2  2
    35.524    32.953    34.067   2  2
    40.659    28.252    34.075   2  2
    40.660    27.552    34.074   2  2
    45.936    24.021    34.083   2  2
    45.932    23.321    34.085   2  2
    47.587    22.244    34.083   2  2
    47.589    21.542    34.081   2  2
     8.363    59.305    33.838   2  2
     8.357    58.593    33.838   2  2
    12.766    54.836    33.462   2  2
    13.489    54.828    33.799   2  2
    14.191    53.396    33.346   2  2
    14.734    53.361    33.782   2  2
    14.605    52.589    33.819   2  2
    14.313    54.412    32.753   2  2
    15.231    52.933    33.619   2  2
    15.145    52.224    33.614   2  2
    17.390    50.407    33.427   2  2
    24.281    45.122    33.423   2  2
    24.275    44.408    33.424   2  2
    31.192    38.871    34.073   2  2
    31.185    38.176    34.075   2  2
    31.752    38.425    33.836   2  2
    31.743    37.712    33.835   2  2
    34.526    35.728    34.089   2  2
    35.468    34.966    33.618   2  2
    35.313    34.288    33.552   2  2
    35.832    33.893    33.423   2  2
    36.181    33.233    33.849   2  2
    36.781    32.851    33.645   2  2
    37.446    33.166    33.431   2  2
    40.659    29.652    34.077   2  2
    40.659    28.952    34.076   2  2
    45.944    25.422    34.078   2  2
    45.940    24.722    34.081   2  2
    47.675    24.231    33.425   2  2
    47.581    23.647    34.086   2  2
    47.584    22.945    34.085   2  2
    14.680    55.242    34.129   2  2
    15.104    55.092    33.310   2  2
    15.362    54.399    33.534   2  2
    15.320    53.676    33.590   2  2
    15.864    53.683    33.976   2  2
    15.798    52.968    33.997   2  2
    16.400    53.315    33.791   2  2
    16.305    52.581    33.821   2  2
    16.938    52.901    33.633   2  2
    17.469    52.523    33.402   2  2
    17.852    51.587    33.884   2  2
    17.855    50.889    33.873   2  2
    18.020    52.092    33.231   2  2
    24.286    45.834    33.423   2  2
    31.766    39.846    33.837   2  2
    31.759    39.136    33.837   2  2
    35.626    35.669    33.769   2  2
    37.188    35.288    33.018   2  2
    37.015    34.222    33.615   2  2
    37.522    33.864    33.418   2  2
    38.602    33.434    33.618   2  2
    38.531    32.747    33.628   2  2
    40.798    31.607    33.423   2  2
    40.660    31.054    34.080   2  2
    40.659    30.353    34.078   2  2
    45.948    26.122    34.075   2  2
    47.687    25.658    33.424   2  2
    47.681    24.945    33.424   2  2
    15.267    56.232    33.876   2  2
    15.235    55.528    33.901   2  2
    15.792    55.765    33.633   2  2
    16.463    54.069    33.787   2  2
    16.781    54.900    33.274   2  2
    16.625    54.240    33.160   2  2
    17.004    53.588    33.586   2  2
    17.741    53.879    33.390   2  2
    18.258    53.484    33.168   2  2
    18.102    52.799    33.261   2  2
    19.000    52.183    34.086   2  2
    24.771    47.019    33.867   2  2
    24.770    46.317    33.868   2  2
    38.403    35.616    33.302   2  2
    38.247    34.897    33.232   2  2
    38.695    34.124    33.564   2  2
    39.213    34.193    33.974   2  2
    39.172    33.480    34.003   2  2
    39.772    33.824    33.788   2  2
    39.687    33.096    33.825   2  2
